experience_level,employment_type,job_title,salary_in_usd,remote_ratio,company_size
SE,FT,Data Engineer,167580,0,M
SE,FT,Data Engineer,87980,0,M
SE,FT,Data Engineer,202000,100,M
SE,FT,Data Engineer,135000,100,M
SE,FT,Data Engineer,163800,0,M
SE,FT,Data Engineer,126000,0,M
SE,FT,Machine Learning Engineer,163800,0,M
SE,FT,Machine Learning Engineer,126000,0,M
SE,FT,Data Engineer,104000,100,M
SE,FT,Data Engineer,65000,100,M
SE,FT,Machine Learning Engineer,269000,100,M
SE,FT,Machine Learning Engineer,158000,100,M
SE,FT,Data Engineer,290000,100,M
SE,FT,Data Engineer,210000,100,M
SE,FT,Data Engineer,192000,0,M
SE,FT,Data Engineer,172800,0,M
SE,FT,Data Scientist,300240,0,M
SE,FT,Data Scientist,200160,0,M
SE,FT,Data Scientist,300240,0,M
SE,FT,Data Scientist,200160,0,M
SE,FT,Data Scientist,370000,0,M
SE,FT,Data Scientist,245000,0,M
MI,FT,Data Engineer,116888,100,L
SE,FT,Data Analyst,110000,100,S
SE,FT,Data Analyst,80000,100,S
EN,FT,Data Analyst,55000,0,M
EN,FT,Data Analyst,48000,0,M
SE,FT,Data Analyst,95000,0,M
SE,FT,Data Analyst,85000,0,M
SE,FT,Data Engineer,137500,100,M
SE,FT,Data Engineer,81500,100,M
SE,FT,Machine Learning Engineer,323300,0,M
SE,FT,Machine Learning Engineer,184700,0,M
SE,FT,Machine Learning Engineer,186000,100,M
SE,FT,Machine Learning Engineer,153088,100,M
SE,FT,Machine Learning Engineer,200000,100,M
SE,FT,Machine Learning Engineer,150000,100,M
SE,FT,Machine Learning Engineer,240000,100,M
SE,FT,Machine Learning Engineer,180000,100,M
SE,FT,Machine Learning Engineer,200000,100,M
SE,FT,Machine Learning Engineer,150000,100,M
SE,FT,Data Engineer,144000,100,M
SE,FT,Data Engineer,66000,100,M
MI,FT,Machine Learning Engineer,148500,0,M
MI,FT,Machine Learning Engineer,126277,0,M
SE,FT,Data Scientist,126500,0,M
SE,FT,Data Scientist,78000,0,M
SE,FT,Data Engineer,180000,0,M
SE,FT,Data Engineer,160000,0,M
MI,FT,Data Analyst,80000,0,M
MI,FT,Data Analyst,60000,0,M
SE,FT,Data Engineer,259000,100,M
SE,FT,Data Engineer,146000,100,M
SE,FT,Data Engineer,200000,0,M
SE,FT,Data Engineer,160000,0,M
EX,FT,Data Engineer,310000,100,M
EX,FT,Data Engineer,239000,100,M
SE,FT,Data Analyst,142000,100,M
SE,FT,Data Analyst,95000,100,M
SE,FT,Data Scientist,155000,0,M
SE,FT,Data Scientist,139500,0,M
MI,FT,Data Engineer,140000,100,M
MI,FT,Data Engineer,120000,100,M
SE,FT,Data Engineer,259000,100,M
SE,FT,Data Engineer,146000,100,M
MI,FT,Data Analyst,110736,0,M
MI,FT,Data Analyst,73824,0,M
EN,PT,Data Analyst,18160,100,L
EN,FT,Data Scientist,19910,100,L
SE,FT,Data Scientist,225000,0,M
SE,FT,Data Scientist,156400,0,M
SE,FT,Data Engineer,139500,0,M
SE,FT,Data Engineer,109400,0,M
MI,FT,Data Engineer,125000,0,M
MI,FT,Data Engineer,90000,0,M
SE,FT,Data Scientist,185900,0,M
SE,FT,Data Scientist,129300,0,M
SE,FT,Machine Learning Engineer,139500,0,M
SE,FT,Machine Learning Engineer,109400,0,M
SE,FT,Data Analyst,120000,100,M
SE,FT,Data Analyst,75000,100,M
SE,FT,Data Analyst,169000,0,M
SE,FT,Data Analyst,110600,0,M
SE,FT,Machine Learning Engineer,288000,100,M
SE,FT,Machine Learning Engineer,140000,100,M
SE,FT,Machine Learning Engineer,288000,100,M
SE,FT,Machine Learning Engineer,140000,100,M
MI,FT,Data Engineer,120000,0,M
MI,FT,Data Engineer,90000,0,M
SE,FT,Data Scientist,215050,100,M
SE,FT,Data Scientist,156400,100,M
EN,FT,Data Analyst,75000,100,M
EN,FT,Data Analyst,60000,100,M
SE,FT,Machine Learning Engineer,204500,0,M
SE,FT,Machine Learning Engineer,142200,0,M
SE,FT,Data Scientist,209300,100,M
SE,FT,Data Scientist,182200,100,M
EN,FT,Data Scientist,85000,0,M
MI,FT,Machine Learning Engineer,49216,100,M
SE,FT,Machine Learning Engineer,147100,0,M
SE,FT,Machine Learning Engineer,90700,0,M
SE,FT,Data Engineer,230000,0,M
SE,FT,Data Engineer,170000,0,M
SE,FT,Data Analyst,227000,0,M
SE,FT,Data Analyst,108000,0,M
SE,FT,Data Engineer,180000,100,M
SE,FT,Data Engineer,160000,100,M
SE,FT,Data Engineer,180000,0,M
SE,FT,Data Engineer,130000,0,M
SE,FT,Data Analyst,56143,100,M
SE,FT,Data Analyst,51824,100,M
EN,FT,Data Analyst,60000,100,L
EN,FT,Data Analyst,50000,50,L
SE,FT,Data Engineer,226700,0,M
SE,FT,Data Engineer,133300,0,M
SE,FT,Data Engineer,252000,0,M
SE,FT,Data Engineer,129000,0,M
SE,FT,Data Analyst,80000,0,M
SE,FT,Data Analyst,52500,0,M
SE,FT,Data Engineer,250000,100,M
SE,FT,Data Engineer,162500,100,M
EN,FT,Data Analyst,85000,100,M
EN,FT,Data Analyst,75000,100,M
SE,FT,Data Analyst,153600,0,M
SE,FT,Data Analyst,106800,0,M
MI,FT,Data Analyst,165000,0,M
MI,FT,Data Analyst,124000,0,M
SE,FT,Data Analyst,115934,100,M
SE,FT,Data Analyst,81666,100,M
SE,FT,Data Engineer,167580,0,M
SE,FT,Data Engineer,87980,0,M
SE,FT,Data Engineer,250000,100,M
SE,FT,Data Engineer,63000,100,M
MI,FT,Data Scientist,170000,0,M
MI,FT,Data Scientist,120000,0,M
SE,FT,Data Engineer,124740,0,M
SE,FT,Data Engineer,65488,0,M
SE,FT,Data Engineer,213580,100,M
SE,FT,Data Engineer,163625,100,M
SE,FT,Data Engineer,102569,100,M
SE,FT,Machine Learning Engineer,220000,0,M
SE,FT,Machine Learning Engineer,170000,0,M
EX,FT,Data Engineer,235000,0,M
EX,FT,Data Engineer,210000,0,M
SE,FT,Machine Learning Engineer,284310,0,M
SE,FT,Machine Learning Engineer,153090,0,M
SE,FT,Data Engineer,160000,100,M
SE,FT,Data Engineer,75000,100,M
MI,FT,Data Analyst,125000,0,M
MI,FT,Data Analyst,105000,0,M
MI,FT,Data Analyst,110736,0,M
MI,FT,Data Analyst,86128,0,M
EN,FT,Data Analyst,55000,0,M
EN,FT,Data Analyst,48000,0,M
EN,FT,Data Analyst,100000,50,M
SE,FT,Data Engineer,250000,100,M
SE,FT,Data Engineer,162500,100,M
SE,FT,Machine Learning Engineer,318300,100,M
SE,FT,Machine Learning Engineer,188800,100,M
SE,FT,Data Analyst,385000,0,M
SE,FT,Data Analyst,60000,0,M
MI,FT,Data Analyst,110000,100,M
MI,FT,Data Analyst,95000,100,M
SE,FT,Data Scientist,145000,100,M
SE,FT,Data Scientist,135000,100,M
SE,FT,Data Analyst,180180,0,M
SE,FT,Data Analyst,106020,0,M
SE,FT,Data Analyst,93919,100,M
SE,FT,Data Analyst,51962,100,M
SE,FT,Data Engineer,241871,0,M
SE,FT,Data Engineer,133832,0,M
SE,FT,Data Scientist,170000,100,M
SE,FT,Data Scientist,90000,100,M
EX,FT,Data Engineer,210914,100,M
EX,FT,Data Engineer,116704,100,M
SE,FT,Data Analyst,192500,100,M
SE,FT,Data Analyst,140000,100,M
SE,FT,Data Scientist,149076,0,M
SE,FT,Data Scientist,82365,0,M
MI,FT,Machine Learning Engineer,36000,100,S
SE,FT,Data Scientist,175000,0,M
SE,FT,Data Scientist,148750,0,M
SE,FT,Data Scientist,235000,100,M
SE,FT,Data Scientist,185000,100,M
MI,FT,Machine Learning Engineer,123040,0,M
MI,FT,Machine Learning Engineer,98432,0,M
SE,FT,Data Scientist,216100,0,M
SE,FT,Data Scientist,140800,0,M
MI,FT,Machine Learning Engineer,147648,0,M
MI,FT,Machine Learning Engineer,123040,0,M
EN,FT,Data Scientist,110000,50,S
SE,FT,Data Engineer,128000,0,M
SE,FT,Data Engineer,81500,0,M
MI,FT,Data Engineer,67672,100,M
MI,FT,Data Engineer,63980,100,M
MI,FT,Data Analyst,61520,0,M
MI,FT,Data Analyst,55368,0,M
EX,FT,Data Engineer,284000,100,M
EX,FT,Data Engineer,236000,100,M
MI,FT,Data Scientist,151410,100,M
MI,FT,Data Scientist,115360,100,M
MI,FT,Data Engineer,66940,100,M
MI,FT,Data Engineer,59382,100,M
SE,FT,Data Scientist,250000,0,M
SE,FT,Data Scientist,162500,0,M
SE,FT,Data Scientist,185000,0,M
SE,FT,Data Scientist,120250,0,M
EN,FT,Data Engineer,26992,100,L
EN,FT,Data Scientist,180000,100,M
SE,FT,Machine Learning Engineer,204500,0,M
SE,FT,Machine Learning Engineer,142200,0,M
SE,FT,Data Engineer,226700,0,M
SE,FT,Data Engineer,133300,0,M
SE,FT,Data Scientist,225000,100,M
SE,FT,Data Scientist,156400,100,M
SE,FT,Data Engineer,163800,0,M
SE,FT,Data Engineer,126000,0,M
SE,FT,Machine Learning Engineer,163800,0,M
SE,FT,Machine Learning Engineer,126000,0,M
SE,FT,Data Engineer,145000,0,M
SE,FT,Data Engineer,115000,0,M
MI,FT,Data Engineer,162500,0,M
MI,FT,Data Engineer,130000,0,M
SE,FT,Data Engineer,150000,100,M
SE,FT,Data Engineer,107000,100,M
EX,FT,Data Engineer,175000,0,M
EX,FT,Data Engineer,110000,0,M
SE,FT,Data Engineer,226700,0,M
SE,FT,Data Engineer,133300,0,M
SE,FT,Data Engineer,252000,0,M
SE,FT,Data Engineer,129000,0,M
SE,FT,Machine Learning Engineer,150000,0,M
SE,FT,Machine Learning Engineer,125000,0,M
SE,FT,Data Engineer,252000,0,M
SE,FT,Data Engineer,129000,0,M
SE,FT,Data Scientist,225000,0,M
SE,FT,Data Scientist,156400,0,M
MI,FT,Machine Learning Engineer,110000,100,L
SE,FT,Data Engineer,265000,100,M
SE,FT,Data Engineer,182750,100,M
MI,FT,Data Analyst,130000,0,M
MI,FT,Data Analyst,100000,0,M
SE,FT,Data Analyst,153600,0,M
SE,FT,Data Analyst,106800,0,M
SE,FT,Data Engineer,137500,0,M
SE,FT,Data Engineer,81500,0,M
SE,FT,Data Scientist,165000,100,M
SE,FT,Data Scientist,144000,100,M
EX,FT,Data Engineer,200000,0,M
EX,FT,Data Engineer,145000,0,M
MI,FT,Data Analyst,150000,0,M
MI,FT,Data Analyst,100000,0,M
SE,FT,Data Scientist,105000,0,M
SE,FT,Data Scientist,70000,0,M
SE,FT,Data Analyst,180180,0,M
SE,FT,Data Analyst,106020,0,M
EN,FT,Data Engineer,160000,0,M
EN,FT,Data Engineer,135000,0,M
SE,FT,Data Scientist,183000,0,M
SE,FT,Data Scientist,134000,0,M
SE,FT,Machine Learning Engineer,220000,0,M
SE,FT,Machine Learning Engineer,150000,0,M
SE,FT,Data Analyst,122000,0,M
SE,FT,Data Analyst,94000,0,M
SE,FT,Machine Learning Engineer,276000,0,M
SE,FT,Machine Learning Engineer,184000,0,M
EX,FT,Data Engineer,310000,100,M
EX,FT,Data Engineer,239000,100,M
SE,FT,Data Scientist,225000,100,M
SE,FT,Data Scientist,156400,100,M
MI,FT,Machine Learning Engineer,180000,100,M
MI,FT,Machine Learning Engineer,150000,100,M
SE,FT,Data Scientist,228000,0,M
SE,FT,Data Scientist,152000,0,M
SE,FT,Data Scientist,209450,100,M
SE,FT,Data Scientist,158677,100,M
SE,FT,Data Analyst,175000,0,M
SE,FT,Data Analyst,145000,0,M
SE,FT,Data Engineer,240000,0,M
SE,FT,Data Engineer,170000,0,M
MI,FT,Data Analyst,103200,0,M
MI,FT,Data Analyst,61200,0,M
MI,FT,Data Scientist,155000,100,L
SE,FT,Data Scientist,63701,50,L
SE,FT,Data Scientist,237000,100,M
SE,FT,Data Scientist,145000,100,M
SE,FT,Data Scientist,240000,100,M
SE,FT,Data Scientist,139000,100,M
SE,FT,Data Analyst,130000,100,M
SE,FT,Data Analyst,87000,100,M
SE,FT,Data Analyst,160000,100,M
SE,FT,Data Analyst,108000,100,M
SE,FT,Data Engineer,165000,100,M
SE,FT,Data Engineer,107250,100,M
SE,FT,Data Engineer,300000,0,M
SE,FT,Data Engineer,119000,0,M
SE,FT,Data Scientist,285800,100,M
SE,FT,Data Scientist,154600,100,M
EN,FT,Data Analyst,30000,100,S
MI,FT,Data Analyst,206000,0,M
MI,FT,Data Analyst,160000,0,M
SE,FT,Data Engineer,153000,100,M
SE,FT,Data Engineer,94000,100,M
SE,FT,Data Engineer,240500,0,L
SE,FT,Data Engineer,123700,0,L
SE,FT,Data Engineer,160000,100,M
SE,FT,Data Engineer,90000,100,M
EN,FT,Data Scientist,124234,0,M
EN,FT,Data Scientist,74540,0,M
MI,FT,Data Analyst,109000,0,M
MI,FT,Data Analyst,79000,0,M
SE,FT,Machine Learning Engineer,84053,50,L
MI,FT,Machine Learning Engineer,50000,0,S
SE,FT,Data Scientist,275300,100,M
SE,FT,Data Scientist,183500,100,M
SE,FT,Data Scientist,275300,100,M
SE,FT,Data Scientist,183500,100,M
SE,FT,Data Analyst,160000,100,M
SE,FT,Data Analyst,125600,100,M
SE,FT,Data Engineer,170000,0,M
SE,FT,Data Engineer,120000,0,M
SE,FT,Data Engineer,225000,0,M
SE,FT,Data Engineer,140000,0,M
SE,FT,Data Analyst,141290,0,M
SE,FT,Data Analyst,74178,0,M
SE,FT,Data Scientist,150000,0,M
SE,FT,Data Scientist,120000,0,M
SE,FT,Data Engineer,85000,100,M
SE,FT,Data Engineer,75000,100,M
SE,FT,Data Engineer,220000,0,M
SE,FT,Data Engineer,160000,0,M
SE,FT,Data Engineer,205600,100,M
SE,FT,Data Engineer,107500,100,M
MI,FT,Data Engineer,120000,0,M
MI,FT,Data Engineer,95000,0,M
SE,FT,Data Engineer,185900,0,M
SE,FT,Data Engineer,129300,0,M
SE,FT,Data Engineer,160000,100,M
SE,FT,Data Engineer,130000,100,M
MI,FT,Data Engineer,250000,0,M
MI,FT,Data Engineer,175000,0,M
SE,FT,Data Scientist,136000,100,M
SE,FT,Data Scientist,104000,100,M
MI,FT,Data Analyst,80000,0,M
MI,FT,Data Analyst,52500,0,M
SE,FT,Data Scientist,110000,100,M
SE,FT,Data Scientist,84000,100,M
MI,FT,Data Analyst,90000,0,M
MI,FT,Data Analyst,80000,0,M
SE,FT,Data Engineer,130000,0,M
SE,FT,Data Engineer,75000,0,M
SE,FT,Data Engineer,252000,0,M
SE,FT,Data Engineer,129000,0,M
MI,FT,Data Analyst,150000,0,M
MI,FT,Data Analyst,100000,0,M
SE,FT,Data Engineer,226700,0,M
SE,FT,Data Engineer,133300,0,M
SE,FT,Data Scientist,190000,0,M
SE,FT,Data Scientist,165000,0,M
SE,FT,Data Engineer,170000,100,M
SE,FT,Data Engineer,150000,100,M
MI,FT,Data Engineer,150000,0,M
MI,FT,Data Engineer,130000,0,M
SE,FT,Data Scientist,225000,0,M
SE,FT,Data Scientist,156400,0,M
SE,FT,Data Scientist,257000,0,M
SE,FT,Data Scientist,134000,0,M
SE,FT,Data Scientist,77737,0,M
SE,FT,Data Scientist,38868,0,M
SE,FT,Data Engineer,205600,0,L
SE,FT,Data Engineer,105700,0,L
MI,FT,Data Scientist,53984,50,L
SE,FT,Data Analyst,51824,0,M
SE,FT,Data Analyst,41027,0,M
SE,FT,Data Analyst,51824,0,M
SE,FT,Data Analyst,41027,0,M
EN,FT,Data Engineer,160000,0,M
EN,FT,Data Engineer,135000,0,M
MI,FT,Data Engineer,120000,100,M
MI,FT,Data Engineer,95000,100,M
SE,FT,Data Engineer,250000,100,M
SE,FT,Data Engineer,63000,100,M
SE,FT,Data Scientist,237000,100,M
SE,FT,Data Scientist,145000,100,M
SE,FT,Data Scientist,130000,100,M
SE,FT,Data Scientist,90000,100,M
MI,FT,Data Analyst,120000,100,M
MI,FT,Data Analyst,100000,100,M
MI,FT,Data Scientist,183310,0,M
MI,FT,Data Scientist,183310,0,M
SE,FT,Data Analyst,145000,100,M
SE,FT,Data Analyst,102500,100,M
SE,FT,Data Scientist,210000,0,M
SE,FT,Data Scientist,185000,0,M
SE,FT,Data Scientist,220000,0,M
SE,FT,Data Scientist,146000,0,M
SE,FT,Data Engineer,300000,0,M
SE,FT,Data Engineer,130000,0,M
MI,FT,Data Scientist,24613,50,L
SE,FT,Data Scientist,182000,0,M
SE,FT,Data Scientist,140000,0,M
SE,FT,Data Engineer,122000,0,M
SE,FT,Data Engineer,94000,0,M
SE,FT,Machine Learning Engineer,77737,0,M
SE,FT,Machine Learning Engineer,38868,0,M
EX,FT,Data Scientist,300000,0,M
EX,FT,Data Scientist,200000,0,M
MI,FT,Data Analyst,135000,0,M
MI,FT,Data Analyst,105500,0,M
SE,FT,Data Engineer,252000,0,M
SE,FT,Data Engineer,129000,0,M
MI,FT,Data Scientist,110000,100,L
SE,FT,Data Scientist,136000,100,M
SE,FT,Data Scientist,104000,100,M
SE,FT,Data Scientist,168000,100,M
SE,FT,Data Scientist,130000,100,M
MI,FT,Data Analyst,79976,0,M
MI,FT,Data Analyst,44356,0,M
MI,FT,Data Engineer,120000,0,M
MI,FT,Data Engineer,95000,0,M
SE,FT,Data Scientist,153400,0,M
SE,FT,Data Scientist,122700,0,M
SE,FT,Data Scientist,185000,0,M
SE,FT,Data Scientist,160000,0,M
SE,FT,Data Scientist,205000,100,M
SE,FT,Data Scientist,185000,100,M
SE,FT,Machine Learning Engineer,204500,0,M
SE,FT,Machine Learning Engineer,142200,0,M
MI,FT,Machine Learning Engineer,145000,0,M
MI,FT,Machine Learning Engineer,87000,0,M
EN,FT,Data Scientist,50000,100,M
SE,FT,Data Scientist,223800,0,M
SE,FT,Data Scientist,172100,0,M
SE,FT,Data Scientist,180000,0,M
SE,FT,Data Scientist,150000,0,M
SE,FT,Data Engineer,232200,100,M
SE,FT,Data Engineer,167200,100,M
SE,FT,Data Engineer,170000,100,M
SE,FT,Data Engineer,114000,100,M
SE,FT,Data Engineer,291500,0,M
SE,FT,Data Engineer,180000,0,M
EX,FT,Data Engineer,196200,0,M
EX,FT,Data Engineer,150900,0,M
SE,FT,Data Scientist,168400,0,M
SE,FT,Data Scientist,105200,0,M
MI,FT,Data Engineer,95000,100,M
MI,FT,Data Engineer,80000,100,M
MI,FT,Data Analyst,116000,0,M
MI,FT,Data Analyst,72000,0,M
SE,FT,Machine Learning Engineer,145000,0,M
SE,FT,Machine Learning Engineer,135000,0,M
MI,FT,Data Engineer,105000,0,M
MI,FT,Data Engineer,70000,0,M
SE,FT,Data Engineer,133800,100,M
SE,FT,Data Engineer,96100,100,M
MI,FT,Data Analyst,120000,0,M
MI,FT,Data Analyst,80000,0,M
SE,FT,Data Scientist,297300,100,M
SE,FT,Data Scientist,198200,100,M
SE,FT,Data Engineer,202000,100,M
SE,FT,Data Engineer,135000,100,M
SE,FT,Data Scientist,110000,100,M
SE,FT,Data Scientist,84000,100,M
MI,FT,Machine Learning Engineer,219000,50,L
MI,FT,Data Analyst,150000,0,M
MI,FT,Data Analyst,100000,0,M
SE,FT,Data Engineer,160000,0,M
SE,FT,Data Engineer,110000,0,M
SE,FT,Data Scientist,185900,0,M
SE,FT,Data Scientist,129300,0,M
SE,FT,Data Engineer,170000,100,M
SE,FT,Data Engineer,150000,100,M
MI,FT,Machine Learning Engineer,175000,100,M
MI,FT,Machine Learning Engineer,140000,100,M
SE,FT,Data Analyst,240500,0,M
SE,FT,Data Analyst,137500,0,M
MI,FT,Data Scientist,187500,0,M
MI,FT,Data Scientist,165000,0,M
EN,PT,Data Analyst,25216,100,L
MI,FT,Machine Learning Engineer,110367,0,M
MI,FT,Machine Learning Engineer,67979,0,M
SE,FT,Data Scientist,135000,100,M
SE,FT,Data Scientist,115000,100,M
SE,FT,Data Scientist,170000,100,M
SE,FT,Data Scientist,140000,100,M
SE,FT,Data Engineer,175308,0,M
SE,FT,Data Engineer,100706,0,M
SE,FT,Data Engineer,310000,0,M
SE,FT,Data Engineer,229000,0,M
SE,FT,Data Engineer,70179,0,M
SE,FT,Data Engineer,37788,0,M
SE,FT,Data Engineer,226700,0,M
SE,FT,Data Engineer,133300,0,M
SE,FT,Data Analyst,125000,0,M
SE,FT,Data Analyst,85000,0,M
SE,FT,Data Analyst,130000,100,M
SE,FT,Data Analyst,80000,100,M
MI,FT,Data Engineer,120000,0,M
MI,FT,Data Engineer,100000,0,M
SE,FT,Data Scientist,54094,100,L
SE,FT,Data Engineer,231250,100,M
SE,FT,Data Engineer,138750,100,M
SE,FT,Data Engineer,199000,0,M
SE,FT,Data Engineer,162000,0,M
EN,FT,Data Engineer,160000,0,M
EN,FT,Data Engineer,135000,0,M
EN,FT,Data Scientist,100000,100,M
SE,FT,Data Scientist,272550,0,M
SE,FT,Data Scientist,198200,0,M
SE,FT,Data Scientist,182000,0,M
SE,FT,Data Scientist,140000,0,M
SE,FT,Data Engineer,200000,0,M
SE,FT,Data Engineer,160000,0,M
SE,FT,Machine Learning Engineer,204500,0,M
SE,FT,Machine Learning Engineer,142200,0,M
MI,FT,Data Scientist,120000,0,M
MI,FT,Data Scientist,105000,0,M
SE,FT,Data Engineer,187500,100,M
SE,FT,Data Engineer,175000,100,M
SE,FT,Machine Learning Engineer,204500,0,M
SE,FT,Machine Learning Engineer,142200,0,M
SE,FT,Data Analyst,155000,100,M
SE,FT,Data Analyst,64000,100,M
SE,FT,Data Scientist,143100,0,M
SE,FT,Data Scientist,113000,0,M
SE,FT,Data Scientist,140000,0,M
SE,FT,Data Scientist,120000,0,M
SE,FT,Data Scientist,180560,0,M
SE,FT,Data Scientist,115440,0,M
SE,FT,Data Scientist,140000,0,M
SE,FT,Data Scientist,120000,0,M
SE,FT,Data Scientist,120000,0,M
SE,FT,Data Scientist,110000,0,M
SE,FT,Data Engineer,291500,0,M
SE,FT,Data Engineer,180000,0,M
MI,FT,Machine Learning Engineer,76284,100,M
MI,FT,Machine Learning Engineer,63980,100,M
SE,FT,Data Engineer,161800,0,M
SE,FT,Data Engineer,141600,0,M
MI,FT,Machine Learning Engineer,59059,100,M
MI,FT,Machine Learning Engineer,46755,100,M
SE,FT,Data Engineer,166000,100,M
SE,FT,Data Engineer,128000,100,M
SE,FT,Data Engineer,160000,100,M
SE,FT,Data Engineer,75000,100,M
SE,FT,Data Engineer,236000,100,M
SE,FT,Data Engineer,182000,100,M
EN,FT,Data Scientist,130000,0,M
MI,FT,Data Analyst,150000,0,M
MI,FT,Data Analyst,100000,0,M
SE,FT,Machine Learning Engineer,261500,0,L
SE,FT,Machine Learning Engineer,134500,0,L
MI,FT,Data Scientist,130000,0,M
MI,FT,Data Scientist,90000,0,M
EN,FT,Data Engineer,160000,0,M
EN,FT,Data Engineer,135000,0,M
SE,FT,Data Engineer,175000,0,M
SE,FT,Data Engineer,155000,0,M
SE,FT,Data Engineer,153600,0,M
SE,FT,Data Engineer,106800,0,M
SE,FT,Data Scientist,150000,0,M
SE,FT,Data Scientist,140000,0,M
SE,FT,Data Engineer,170000,0,M
SE,FT,Data Engineer,130000,0,M
SE,FT,Data Engineer,145000,0,M
SE,FT,Data Engineer,100000,0,M
SE,FT,Data Engineer,175000,0,M
SE,FT,Data Engineer,120000,0,M
SE,FT,Data Engineer,145000,0,M
SE,FT,Data Engineer,115000,0,M
MI,FT,Data Analyst,150000,0,M
MI,FT,Data Analyst,100000,0,M
MI,FT,Data Scientist,150000,100,M
MI,FT,Data Scientist,127500,100,M
SE,FT,Data Scientist,126500,100,M
SE,FT,Data Scientist,51000,100,M
MI,FT,Data Engineer,260000,0,M
MI,FT,Data Engineer,175000,0,M
SE,FT,Data Engineer,250000,100,M
SE,FT,Data Engineer,63000,100,M
SE,FT,Machine Learning Engineer,210000,100,M
SE,FT,Machine Learning Engineer,160000,100,M
SE,FT,Data Scientist,272550,100,M
SE,FT,Data Scientist,198200,100,M
MI,FT,Data Scientist,94560,100,M
MI,FT,Data Scientist,52533,100,M
SE,FT,Data Scientist,220000,0,M
SE,FT,Data Scientist,146000,0,M
MI,FT,Data Analyst,150000,0,M
MI,FT,Data Analyst,100000,0,M
MI,FT,Data Engineer,150000,100,M
MI,FT,Data Engineer,150000,100,M
MI,FT,Data Engineer,120000,0,M
MI,FT,Data Engineer,95000,0,M
EN,FT,Data Engineer,160000,0,M
EN,FT,Data Engineer,135000,0,M
SE,FT,Data Engineer,216000,100,M
SE,FT,Data Engineer,144000,100,M
EN,FT,Data Engineer,85000,0,M
EN,FT,Data Engineer,65000,0,M
SE,FT,Data Analyst,149000,100,M
SE,FT,Data Analyst,119000,100,M
SE,FT,Data Scientist,140000,0,M
SE,FT,Data Scientist,120000,0,M
MI,FT,Data Scientist,150000,0,M
MI,FT,Data Scientist,110000,0,M
SE,FT,Machine Learning Engineer,246000,100,M
SE,FT,Machine Learning Engineer,201000,100,M
SE,FT,Data Scientist,190000,0,M
SE,FT,Data Scientist,155000,0,M
MI,FT,Data Engineer,130000,0,M
MI,FT,Data Engineer,115000,0,M
MI,FT,Data Scientist,92350,0,M
MI,FT,Data Scientist,67723,0,M
MI,FT,Data Engineer,105000,0,M
MI,FT,Data Engineer,70000,0,M
SE,FT,Machine Learning Engineer,204500,0,M
SE,FT,Machine Learning Engineer,142200,0,M
SE,FT,Machine Learning Engineer,192000,100,M
SE,FT,Machine Learning Engineer,164000,100,M
SE,FT,Data Engineer,185900,0,M
SE,FT,Data Engineer,129300,0,M
SE,FT,Data Engineer,130000,0,M
SE,FT,Data Engineer,75000,0,M
SE,FT,Data Engineer,167500,0,M
SE,FT,Data Engineer,106500,0,M
MI,FT,Data Analyst,75000,100,M
MI,FT,Data Analyst,60000,100,M
MI,FT,Data Scientist,145000,0,M
MI,FT,Data Scientist,100000,0,M
MI,FT,Data Scientist,31795,100,M
SE,FT,Data Engineer,175000,0,M
SE,FT,Data Engineer,120000,0,M
SE,FT,Data Engineer,175000,0,M
SE,FT,Data Engineer,120000,0,M
EX,FT,Data Engineer,200000,0,M
EX,FT,Data Engineer,145000,0,M
MI,FT,Data Engineer,92350,100,M
MI,FT,Data Engineer,73880,100,M
SE,FT,Data Engineer,145000,0,M
SE,FT,Data Engineer,100000,0,M
EX,FT,Data Engineer,310000,100,M
EX,FT,Data Engineer,239000,100,M
SE,FT,Data Analyst,120000,0,M
SE,FT,Data Analyst,95000,0,M
SE,FT,Machine Learning Engineer,145000,0,M
SE,FT,Machine Learning Engineer,135000,0,M
SE,FT,Data Engineer,100000,0,M
SE,FT,Data Engineer,78000,0,M
SE,FT,Data Engineer,73546,0,M
SE,FT,Data Engineer,36773,0,M
MI,FT,Data Engineer,160000,100,M
MI,FT,Data Engineer,120000,100,M
SE,FT,Data Scientist,190000,0,M
SE,FT,Data Scientist,150000,0,M
MI,FT,Data Engineer,35610,50,L
SE,FT,Data Engineer,120000,0,M
SE,FT,Data Engineer,95000,0,M
MI,FT,Data Analyst,150000,0,M
MI,FT,Data Analyst,100000,0,M
SE,FT,Data Scientist,47280,0,M
SE,FT,Data Scientist,37824,0,M
SE,FT,Data Analyst,115934,100,M
SE,FT,Data Analyst,81666,100,M
SE,FT,Data Scientist,175000,100,M
SE,FT,Data Scientist,140000,100,M
SE,FT,Data Engineer,120000,0,M
SE,FT,Data Engineer,95000,0,M
SE,FT,Data Scientist,249500,0,M
SE,FT,Data Scientist,149850,0,M
EN,FT,Data Analyst,55000,0,M
EN,FT,Data Analyst,48000,0,M
SE,FT,Data Engineer,190000,100,M
SE,FT,Data Engineer,120000,100,M
SE,FT,Data Analyst,127000,100,M
SE,FT,Data Analyst,104000,100,M
SE,FT,Data Scientist,210000,100,M
SE,FT,Data Scientist,150000,100,M
SE,FT,Machine Learning Engineer,210000,100,M
SE,FT,Machine Learning Engineer,150000,100,M
